"Nektar Therapeutics","2017-03-31T00:00:00","NKTR","Nektar Therapeutics"
"Newlink Genetics Cor","2017-03-31T00:00:00","NLNK","Newlink Genetics Cor"
"Netlist Inc","2017-03-31T00:00:00","NLST","Netlist Inc"
"Nmi Holdings Cmn A","2017-03-31T00:00:00","NMIH","Nmi Holdings Cmn A"
"Numerex Cp Cl A [P","2017-03-31T00:00:00","NMRX","Numerex Cp Cl A [P"
"NN Inc","2017-03-31T00:00:00","NNBR","NN Inc"
"Nano Dimension Ads","2017-03-31T00:00:00","NNDM","Nano Dimension Ads"
"Ni Holdings Inc. Common Stock","2017-03-31T00:00:00","NODK","Ni Holdings Inc. Common Stock"
"Novan Inc","2017-03-31T00:00:00","NOVN","Novan Inc"
"Novanta Inc","2017-03-31T00:00:00","NOVT","Novanta Inc"
"National Resh Cla Cmn","2017-03-31T00:00:00","NRCIA","National Resh Cla Cmn"
"Natl Research Cl B","2017-03-31T00:00:00","NRCIB","Natl Research Cl B"
"Northrim Bancorp Inc","2017-03-31T00:00:00","NRIM","Northrim Bancorp Inc"
"Natl Security Gp I","2017-03-30T00:00:00","NSEC","Natl Security Gp I"
"Insight Enterpr","2017-03-31T00:00:00","NSIT","Insight Enterpr"
"Napco Sec Tech Inc","2017-03-31T00:00:00","NSSC","Napco Sec Tech Inc"
"Nanostring Tech Cmn","2017-03-31T00:00:00","NSTG","Nanostring Tech Cmn"
"Nortech Systems In","2017-03-31T00:00:00","NSYS","Nortech Systems In"
"Netapp Inc","2017-03-31T00:00:00","NTAP","Netapp Inc"
"Netscout Systems I","2017-03-31T00:00:00","NTCT","Netscout Systems I"
"Intec Pharma Ord Shr","2017-03-31T00:00:00","NTEC","Intec Pharma Ord Shr"
"Netease Inc Ads","2017-03-31T00:00:00","NTES","Netease Inc Ads"
"Netgear Inc","2017-03-31T00:00:00","NTGR","Netgear Inc"
"Northern Tech Inc","2017-03-31T00:00:00","NTIC","Northern Tech Inc"
"Intellia Thera CS","2017-03-31T00:00:00","NTLA","Intellia Thera CS"
"Nutanix Inc","2017-03-31T00:00:00","NTNX","Nutanix Inc"
"Natera Inc","2017-03-31T00:00:00","NTRA","Natera Inc"
"Nutrisystem Inc","2017-03-31T00:00:00","NTRI","Nutrisystem Inc"
"Neurotrope Inc","2017-03-31T00:00:00","NTRP","Neurotrope Inc"
"Northern Trust Corp","2017-03-31T00:00:00","NTRS","Northern Trust Corp"
"Northern TR Dep Shs","2017-03-31T00:00:00","NTRSP","Northern TR Dep Shs"
"Netsol Tech Inc","2017-03-31T00:00:00","NTWK","Netsol Tech Inc"
"Nuance Communicatns","2017-03-31T00:00:00","NUAN","Nuance Communicatns"
"Neurometrix Inc","2017-03-31T00:00:00","NURO","Neurometrix Inc"
"Neurometrix Inc Wt","2017-03-31T00:00:00","NUROW","Neurometrix Inc Wt"
"Nutraceutical Intl","2017-03-31T00:00:00","NUTR","Nutraceutical Intl"
"Nuvasive Inc","2017-03-31T00:00:00","NUVA","Nuvasive Inc"
"Novavax Inc","2017-03-31T00:00:00","NVAX","Novavax Inc"
"Neovasc Inc","2017-03-31T00:00:00","NVCN","Neovasc Inc"
"Novocure Ltd Ord Sh","2017-03-31T00:00:00","NVCR","Novocure Ltd Ord Sh"
"Nvidia Corporation","2017-03-31T00:00:00","NVDA","Nvidia Corporation"
"Novadaq Technologies","2017-03-31T00:00:00","NVDQ","Novadaq Technologies"
"Nve Corp","2017-03-31T00:00:00","NVEC","Nve Corp"
"Nv5 Global Cmn","2017-03-31T00:00:00","NVEE","Nv5 Global Cmn"
"Nexvet Biopharma Ord","2017-03-31T00:00:00","NVET","Nexvet Biopharma Ord"
"Nova Lifestyle Inc","2017-03-31T00:00:00","NVFY","Nova Lifestyle Inc"
"Novogen Ltd Ads","2017-03-31T00:00:00","NVGN","Novogen Ltd Ads"
"Invivo Theraptc Cmn","2017-03-31T00:00:00","NVIV","Invivo Theraptc Cmn"
"Novelion Therapeutics Inc","2017-03-31T00:00:00","NVLN","Novelion Therapeutics Inc"
"Nivalis Thera Cmn ST","2017-03-31T00:00:00","NVLS","Nivalis Thera Cmn ST"
"Nova Measuring Instr","2017-03-31T00:00:00","NVMI","Nova Measuring Instr"
"Nuvectra Corp Cmn ST","2017-03-31T00:00:00","NVTR","Nuvectra Corp Cmn ST"
"Northwest Bancshares","2017-03-31T00:00:00","NWBI","Northwest Bancshares"
"Norwood Financial Cp","2017-03-31T00:00:00","NWFL","Norwood Financial Cp"
"Natl Wstrn Life Gp A","2017-03-31T00:00:00","NWLI","Natl Wstrn Life Gp A"
"Northwest Pipe Co","2017-03-31T00:00:00","NWPX","Northwest Pipe Co"
"News Cp Cl B Cmn ST","2017-03-31T00:00:00","NWS","News Cp Cl B Cmn ST"
"News Cp Cl A Cmn ST","2017-03-31T00:00:00","NWSA","News Cp Cl A Cmn ST"
"Nexeo Solutions Inc","2017-03-31T00:00:00","NXEO","Nexeo Solutions Inc"
"Nexeo Solutions Inc","2017-03-29T00:00:00","NXEOU","Nexeo Solutions Inc"
"Nexeo Solutions Inc","2017-03-31T00:00:00","NXEOW","Nexeo Solutions Inc"
"Nxp Semiconductors","2017-03-31T00:00:00","NXPI","Nxp Semiconductors"
"Nexstar Broadcasting","2017-03-31T00:00:00","NXST","Nexstar Broadcasting"
"Nxt-Id Inc Cmn Stk","2017-03-31T00:00:00","NXTD","Nxt-Id Inc Cmn Stk"
"Nxt-Id Inc Warrant","2017-03-31T00:00:00","NXTDW","Nxt-Id Inc Warrant"
"Nxstage Medical Inc","2017-03-31T00:00:00","NXTM","Nxstage Medical Inc"
"New York Mtge Trust","2017-03-31T00:00:00","NYMT","New York Mtge Trust"
"New York Mort 7.875","2017-03-31T00:00:00","NYMTO","New York Mort 7.875"
"New York Mrtg 7.75 B","2017-03-31T00:00:00","NYMTP","New York Mrtg 7.75 B"
"Nymox Pharm Corp","2017-03-31T00:00:00","NYMX","Nymox Pharm Corp"
"Empire Resorts Inc","2017-03-31T00:00:00","NYNY","Empire Resorts Inc"
"Origo Acquisition Corp","2017-03-24T00:00:00","OACQ","Origo Acquisition Corp"
"Origo Acquisition Corp","2017-03-31T00:00:00","OACQR","Origo Acquisition Corp"
"Origo Acquisition Corp","2017-03-31T00:00:00","OACQW","Origo Acquisition Corp"
"Oasmia Pharmaceu Ads","2017-03-30T00:00:00","OASM","Oasmia Pharmaceu Ads"
"Optibase Ltd","2017-03-30T00:00:00","OBAS","Optibase Ltd"
"Ocean Bio Chem Inc","2017-03-31T00:00:00","OBCI","Ocean Bio Chem Inc"
"Obalon Therapeutics Inc","2017-03-31T00:00:00","OBLN","Obalon Therapeutics Inc"
"Obseva Sa Ordinary Shares","2017-03-31T00:00:00","OBSV","Obseva Sa Ordinary Shares"
"Optical Cable Corp","2017-03-31T00:00:00","OCC","Optical Cable Corp"
"Oceanfirst Finl Corp","2017-03-31T00:00:00","OCFC","Oceanfirst Finl Corp"
"Oclaro Inc","2017-03-31T00:00:00","OCLR","Oclaro Inc"
"Ocera Therapeutics","2017-03-31T00:00:00","OCRX","Ocera Therapeutics"
"Ocular Therapeut Cmn","2017-03-31T00:00:00","OCUL","Ocular Therapeut Cmn"
"Old Dominion Freig","2017-03-31T00:00:00","ODFL","Old Dominion Freig"
"Office Depot Cmn","2017-03-31T00:00:00","ODP","Office Depot Cmn"
"Orion Energy Syst Cmn","2017-03-31T00:00:00","OESX","Orion Energy Syst Cmn"
"Oconee Fed Fin Corp","2017-03-31T00:00:00","OFED","Oconee Fed Fin Corp"
"Orthofix Intl Nv","2017-03-31T00:00:00","OFIX","Orthofix Intl Nv"
"Omega Flex Inc","2017-03-31T00:00:00","OFLX","Omega Flex Inc"
"Ofs Capital Corporat","2017-03-31T00:00:00","OFS","Ofs Capital Corporat"
"Oncogenex Pharma","2017-03-31T00:00:00","OGXI","Oncogenex Pharma"
"Oha Investmnt Cp Cmn","2017-03-31T00:00:00","OHAI","Oha Investmnt Cp Cmn"
"One Horizon Grp Cmn","2017-03-31T00:00:00","OHGI","One Horizon Grp Cmn"
"Ohr Pharmceutial Cmn","2017-03-31T00:00:00","OHRP","Ohr Pharmceutial Cmn"
"O2Micro Intl Ltd","2017-03-31T00:00:00","OIIM","O2Micro Intl Ltd"
"Southwest Bncp Inc","2017-03-31T00:00:00","OKSB","Southwest Bncp Inc"
"Old Line Bancshs MD","2017-03-31T00:00:00","OLBK","Old Line Bancshs MD"
"The Long-Term Care ETF","2017-03-31T00:00:00","OLD","The Long-Term Care ETF"
"Universal Display","2017-03-31T00:00:00","OLED","Universal Display"
"Ollies Bargain CS","2017-03-31T00:00:00","OLLI","Ollies Bargain CS"
"Grupo Aeroportuario","2017-03-31T00:00:00","OMAB","Grupo Aeroportuario"
"Omnicell Inc","2017-03-31T00:00:00","OMCL","Omnicell Inc"
"Oncomed Pharma","2017-03-31T00:00:00","OMED","Oncomed Pharma"
"Omeros Corporation","2017-03-31T00:00:00","OMER","Omeros Corporation"
"Odyssey Marine Expl","2017-03-31T00:00:00","OMEX","Odyssey Marine Expl"
"Ominto Inc","2017-03-31T00:00:00","OMNT","Ominto Inc"
"On Semiconductor","2017-03-31T00:00:00","ON","On Semiconductor"
"Old National Bncp Cmn","2017-03-31T00:00:00","ONB","Old National Bncp Cmn"
"Spark Therap Cmn","2017-03-31T00:00:00","ONCE","Spark Therap Cmn"
"Oncosec Medical Cmn","2017-03-31T00:00:00","ONCS","Oncosec Medical Cmn"
"Nasdaq Comp Ndx Fund","2017-03-31T00:00:00","ONEQ","Nasdaq Comp Ndx Fund"
"Oncobiologics Inc","2017-03-31T00:00:00","ONS","Oncobiologics Inc"
"Oncobiologics Inc","2017-03-31T00:00:00","ONSIW","Oncobiologics Inc"
"Oncobiologics Inc","2017-03-31T00:00:00","ONSIZ","Oncobiologics Inc"
"Onconova Therapeutic","2017-03-31T00:00:00","ONTX","Onconova Therapeutic"
"Onconova Therapeutics Inc","2017-03-31T00:00:00","ONTXW","Onconova Therapeutics Inc"
"Onvia Inc","2017-03-31T00:00:00","ONVI","Onvia Inc"
"Organovo Holdings","2017-03-31T00:00:00","ONVO","Organovo Holdings"
"Opus Bank Cmn Stk","2017-03-31T00:00:00","OPB","Opus Bank Cmn Stk"
"Opgen Inc Cmn Stk","2017-03-31T00:00:00","OPGN","Opgen Inc Cmn Stk"
"Opgen Inc Warrant","2017-03-31T00:00:00","OPGNW","Opgen Inc Warrant"
"Optimumbank Hldgs","2017-03-31T00:00:00","OPHC","Optimumbank Hldgs"
"Ophthotech Corp Cmn","2017-03-31T00:00:00","OPHT","Ophthotech Corp Cmn"
"Opko Health Inc","2017-03-31T00:00:00","OPK","Opko Health Inc"
"Old Point Finl Cp","2017-03-31T00:00:00","OPOF","Old Point Finl Cp"
"Ocean Power Tech Inc","2017-03-31T00:00:00","OPTT","Ocean Power Tech Inc"
"Opexa Therapeutics","2017-03-31T00:00:00","OPXA","Opexa Therapeutics"
"Opexa Therap Warrant","2017-03-31T00:00:00","OPXAW","Opexa Therap Warrant"
"Orbcomm Inc","2017-03-31T00:00:00","ORBC","Orbcomm Inc"
"Orbotech Ltd","2017-03-31T00:00:00","ORBK","Orbotech Ltd"
"Orexigen Therapeutic","2017-03-31T00:00:00","OREX","Orexigen Therapeutic"
"The Organics ETF","2017-03-31T00:00:00","ORG","The Organics ETF"
"Ocean Rig Udw Inc","2017-03-31T00:00:00","ORIG","Ocean Rig Udw Inc"
"Oritani Financial","2017-03-31T00:00:00","ORIT","Oritani Financial"
"O'Reilly Automotive","2017-03-31T00:00:00","ORLY","O'Reilly Automotive"
"Oramed Pharma Cmn","2017-03-31T00:00:00","ORMP","Oramed Pharma Cmn"
"Bio Blast Pharma Ltd","2017-03-31T00:00:00","ORPN","Bio Blast Pharma Ltd"
"Orrstown Finl Svcs","2017-03-31T00:00:00","ORRF","Orrstown Finl Svcs"
"Old Second Bancorp","2017-03-31T00:00:00","OSBC","Old Second Bancorp"
"Old Second Bncp","2017-03-31T00:00:00","OSBCP","Old Second Bncp"
"Osiris Therapeutics","2017-03-13T00:00:00","OSIR","Osiris Therapeutics"
"O S I Systems Inc","2017-03-31T00:00:00","OSIS","O S I Systems Inc"
"SLM Cp NTS Srs A","2017-03-14T00:00:00","OSM","SLM Cp NTS Srs A"
"Ossen Innovation Co","2017-03-31T00:00:00","OSN","Ossen Innovation Co"
"Overstock.Com Inc","2017-03-31T00:00:00","OSTK","Overstock.Com Inc"
"Orasure Tech Inc","2017-03-31T00:00:00","OSUR","Orasure Tech Inc"
"Otelco Cl A Cmn","2017-03-31T00:00:00","OTEL","Otelco Cl A Cmn"
"Open Text Cp","2017-03-31T00:00:00","OTEX","Open Text Cp"
"Otonomy Inc","2017-03-31T00:00:00","OTIC","Otonomy Inc"
"On Track Innovations","2017-03-31T00:00:00","OTIV","On Track Innovations"
"Otter Tail Corp","2017-03-31T00:00:00","OTTR","Otter Tail Corp"
"Ottawa Saving Bcp Il","2017-03-31T00:00:00","OTTW","Ottawa Saving Bcp Il"
"Ovascience Cmn Stk","2017-03-31T00:00:00","OVAS","Ovascience Cmn Stk"
"Ohio Valley Banc Cp","2017-03-31T00:00:00","OVBC","Ohio Valley Banc Cp"
"Oak Valley Bancp CA","2017-03-31T00:00:00","OVLY","Oak Valley Bancp CA"
"Oxbridge Ord Shrs","2017-03-31T00:00:00","OXBR","Oxbridge Ord Shrs"
"Oxbridge Warrants","2017-03-30T00:00:00","OXBRW","Oxbridge Warrants"
"Oxford Immunotec","2017-03-31T00:00:00","OXFD","Oxford Immunotec"
"Oxford Lane Capital","2017-03-31T00:00:00","OXLC","Oxford Lane Capital"
"Oxford Lane 8.125 Pf","2017-03-31T00:00:00","OXLCN","Oxford Lane 8.125 Pf"
"Oxford Lane Cap 7.5","2017-03-31T00:00:00","OXLCO","Oxford Lane Cap 7.5"
"Bank of The Ozarks","2017-03-31T00:00:00","OZRK","Bank of The Ozarks"
"Pacific Spec Acq Ord","2017-03-31T00:00:00","PAAC","Pacific Spec Acq Ord"
"Pacific Spc Aq Right","2017-03-30T00:00:00","PAACR","Pacific Spc Aq Right"
"Pacific Spc Acq Unit","2017-03-28T00:00:00","PAACU","Pacific Spc Acq Unit"
"Pacific Spc Acq Wrnt","2017-03-31T00:00:00","PAACW","Pacific Spc Acq Wrnt"
"Pan Amer Silver Corp","2017-03-31T00:00:00","PAAS","Pan Amer Silver Corp"
"Pacific Biosciences","2017-03-31T00:00:00","PACB","Pacific Biosciences"
"Pace Hlds Cl A Ord","2017-03-10T00:00:00","PACE","Pace Hlds Cl A Ord"
"Pace Holdings Co Un","2017-03-09T00:00:00","PACEU","Pace Holdings Co Un"
"Pace Holdings Cor Wt","2017-03-10T00:00:00","PACEW","Pace Holdings Cor Wt"
"Pacwest Bancorp","2017-03-31T00:00:00","PACW","Pacwest Bancorp"
"Powershares Global A","2017-03-31T00:00:00","PAGG","Powershares Global A"
"Phibro Anl Htlh A Cmn","2017-03-31T00:00:00","PAHC","Phibro Anl Htlh A Cmn"
"Pangaea Logistics So","2017-03-31T00:00:00","PANL","Pangaea Logistics So"
"Patriot TR HD Cmn","2017-03-27T00:00:00","PATI","Patriot TR HD Cmn"
"Patrick Inds Inc","2017-03-31T00:00:00","PATK","Patrick Inds Inc"
"Pavmed Inc Cmn","2017-03-31T00:00:00","PAVM","Pavmed Inc Cmn"
"Pavmed Inc Wt","2017-03-28T00:00:00","PAVMW","Pavmed Inc Wt"
"Paychex Inc","2017-03-31T00:00:00","PAYX","Paychex Inc"
"Pb Bancorp Inc","2017-03-31T00:00:00","PBBI","Pb Bancorp Inc"
"People's United Finl","2017-03-31T00:00:00","PBCT","People's United Finl"
"Peoples Utd Finl Inc","2017-03-31T00:00:00","PBCTP","Peoples Utd Finl Inc"
"Pathfinder Bcp MD","2017-03-31T00:00:00","PBHC","Pathfinder Bcp MD"
"Porter Bancorp Inc","2017-03-30T00:00:00","PBIB","Porter Bancorp Inc"
"Prudential Bancorp","2017-03-31T00:00:00","PBIP","Prudential Bancorp"
"Prima Biomed Ltd","2017-03-31T00:00:00","PBMD","Prima Biomed Ltd"
"Paragon Commercial Corporation","2017-03-31T00:00:00","PBNC","Paragon Commercial Corporation"
"Potbelly Corp Cmn","2017-03-31T00:00:00","PBPB","Potbelly Corp Cmn"
"Poage Bankshares Inc","2017-03-27T00:00:00","PBSK","Poage Bankshares Inc"
"Puma Biotechnology","2017-03-31T00:00:00","PBYI","Puma Biotechnology"
"Paccar Inc","2017-03-31T00:00:00","PCAR","Paccar Inc"
"Pacific Continental","2017-03-31T00:00:00","PCBK","Pacific Continental"
"Potlatch Cp","2017-03-31T00:00:00","PCH","Potlatch Cp"
"Priceline Group","2017-03-31T00:00:00","PCLN","Priceline Group"
"PCM Inc","2017-03-31T00:00:00","PCMI","PCM Inc"
"Pendrell Corporation","2017-03-31T00:00:00","PCO","Pendrell Corporation"
"Points Intl Ltd","2017-03-31T00:00:00","PCOM","Points Intl Ltd"
"Pacira Pharm Inc","2017-03-31T00:00:00","PCRX","Pacira Pharm Inc"
"Pc-Tel Inc","2017-03-31T00:00:00","PCTI","Pc-Tel Inc"
"Paylocity Hldng Corp","2017-03-31T00:00:00","PCTY","Paylocity Hldng Corp"
"Park City Group Cmn","2017-03-31T00:00:00","PCYG","Park City Group Cmn"
"Pure Cycle Corp","2017-03-31T00:00:00","PCYO","Pure Cycle Corp"
"PS DB Optimum Yield Diversified Commodity Strate","2017-03-31T00:00:00","PDBC","PS DB Optimum Yield Diversified Commodity Strate"
"Pdc Energy Inc","2017-03-31T00:00:00","PDCE","Pdc Energy Inc"
"Patterson Companies","2017-03-31T00:00:00","PDCO","Patterson Companies"
"Pro-Dex Inc New","2017-03-31T00:00:00","PDEX","Pro-Dex Inc New"
"Pdf Solutions Inc","2017-03-31T00:00:00","PDFS","Pdf Solutions Inc"
"Pdl Biopharma Inc","2017-03-31T00:00:00","PDLI","Pdl Biopharma Inc"
"Powershares DWA Momentum Portfolio","2017-03-31T00:00:00","PDP","Powershares DWA Momentum Portfolio"
"Pdvwireless Cmn Stk","2017-03-31T00:00:00","PDVW","Pdvwireless Cmn Stk"
"Peoples Bancorp Nc","2017-03-31T00:00:00","PEBK","Peoples Bancorp Nc"
"Peoples Bancorp Inc","2017-03-31T00:00:00","PEBO","Peoples Bancorp Inc"
"Pegasystems Inc","2017-03-31T00:00:00","PEGA","Pegasystems Inc"
"Pattern Energy Cl A","2017-03-31T00:00:00","PEGI","Pattern Energy Cl A"
"Pacific Ethanol Inc","2017-03-31T00:00:00","PEIX","Pacific Ethanol Inc"
"Penn Natl Gaming Inc","2017-03-31T00:00:00","PENN","Penn Natl Gaming Inc"
"Perfumania Hld Inc","2017-03-31T00:00:00","PERF","Perfumania Hld Inc"
"Perion Network Ltd","2017-03-31T00:00:00","PERI","Perion Network Ltd"
"Perry Ellis Int","2017-03-31T00:00:00","PERY","Perry Ellis Int"
"Perma-Fix Envir","2017-03-31T00:00:00","PESI","Perma-Fix Envir"
"Petmed Express Inc","2017-03-31T00:00:00","PETS","Petmed Express Inc"
"Aratana Theraptcs Cmn","2017-03-31T00:00:00","PETX","Aratana Theraptcs Cmn"
"High-Yield Eq Div Achievers Powershares","2017-03-31T00:00:00","PEY","High-Yield Eq Div Achievers Powershares"
"Dynamic Consumer Disc Powershares","2017-03-30T00:00:00","PEZ","Dynamic Consumer Disc Powershares"
"Preferred Bank La","2017-03-31T00:00:00","PFBC","Preferred Bank La"
"Premier Finl Bncp","2017-03-31T00:00:00","PFBI","Premier Finl Bncp"
"Peoples Finl Corp","2017-03-31T00:00:00","PFBX","Peoples Finl Corp"
"Dynamic Financials Powershares","2017-03-31T00:00:00","PFI","Dynamic Financials Powershares"
"Profire Energy Cmn","2017-03-31T00:00:00","PFIE","Profire Energy Cmn"
"P F Inds Inc A","2017-03-31T00:00:00","PFIN","P F Inds Inc A"
"Peoples Finl Svcs Co","2017-03-31T00:00:00","PFIS","Peoples Finl Svcs Co"
"Pennantpark Fltng Rt","2017-03-31T00:00:00","PFLT","Pennantpark Fltng Rt"
"Dividend Achievers Powershares","2017-03-31T00:00:00","PFM","Dividend Achievers Powershares"
"Performant Financial","2017-03-31T00:00:00","PFMT","Performant Financial"
"Proofpoint Inc","2017-03-31T00:00:00","PFPT","Proofpoint Inc"
"Pfsweb Inc","2017-03-31T00:00:00","PFSW","Pfsweb Inc"
"Peapack Gladstone Fi","2017-03-31T00:00:00","PGC","Peapack Gladstone Fi"
"Golden Dragon China Powershares","2017-03-31T00:00:00","PGJ","Golden Dragon China Powershares"
"Pershing Gold Cmn","2017-03-31T00:00:00","PGLC","Pershing Gold Cmn"
"Progenics Pharmaceut","2017-03-31T00:00:00","PGNX","Progenics Pharmaceut"
"PHI Inc","2017-03-31T00:00:00","PHII","PHI Inc"
"PHI Inc Non-Voting","2017-03-31T00:00:00","PHIIK","PHI Inc Non-Voting"
"Photomedex Inc","2017-03-31T00:00:00","PHMD","Photomedex Inc"
"Water Resources Powershares","2017-03-31T00:00:00","PHO","Water Resources Powershares"
"Impinj Inc Cmn","2017-03-31T00:00:00","PI","Impinj Inc Cmn"
"Pico Holdings Inc","2017-03-31T00:00:00","PICO","Pico Holdings Inc"
"Intl Dividend Achievers Powershares","2017-03-31T00:00:00","PID","Intl Dividend Achievers Powershares"
"Powershares DWA Emerging Markets Momentum Portfo","2017-03-31T00:00:00","PIE","Powershares DWA Emerging Markets Momentum Portfo"
"1347 Property Ins Cmn","2017-03-31T00:00:00","PIH","1347 Property Ins Cmn"
"Premier Inc Cl A Cmn","2017-03-31T00:00:00","PINC","Premier Inc Cl A Cmn"
"Global Water Powershares","2017-03-31T00:00:00","PIO","Global Water Powershares"
"Pieris Pharma Cmn","2017-03-31T00:00:00","PIRS","Pieris Pharma Cmn"
"Powershares DWA Developed Markets Momentum Portf","2017-03-31T00:00:00","PIZ","Powershares DWA Developed Markets Momentum Portf"
"Parke Bancorp Inc","2017-03-31T00:00:00","PKBK","Parke Bancorp Inc"
"Park Ohio Hldg Cp","2017-03-31T00:00:00","PKOH","Park Ohio Hldg Cp"
"Buyback Achievers Powershares","2017-03-31T00:00:00","PKW","Buyback Achievers Powershares"
"Photronics Inc","2017-03-31T00:00:00","PLAB","Photronics Inc"
"Dave & Buster's Ente","2017-03-31T00:00:00","PLAY","Dave & Buster's Ente"
"Plumas Bancorp","2017-03-31T00:00:00","PLBC","Plumas Bancorp"
"Children's Place Inc","2017-03-31T00:00:00","PLCE","Children's Place Inc"
"Popeyes Louisiana","2017-03-27T00:00:00","PLKI","Popeyes Louisiana"
"Preformed Line Prd","2017-03-31T00:00:00","PLPC","Preformed Line Prd"
"Planet Payment","2017-03-31T00:00:00","PLPM","Planet Payment"
"Pulse Biosciences CS","2017-03-31T00:00:00","PLSE","Pulse Biosciences CS"
"Plug Power Inc","2017-03-31T00:00:00","PLUG","Plug Power Inc"
"Eplus Inc","2017-03-31T00:00:00","PLUS","Eplus Inc"
"1-30 Laddered Treasury Powershares","2017-03-31T00:00:00","PLW","1-30 Laddered Treasury Powershares"
"Plexus Cp","2017-03-31T00:00:00","PLXS","Plexus Cp"
"Playa Hotels & Resorts N.V. Ordinary Shares","2017-03-31T00:00:00","PLYA","Playa Hotels & Resorts N.V. Ordinary Shares"
"Playa Hotels & Resorts N.V. Warrants","2017-03-31T00:00:00","PLYAW","Playa Hotels & Resorts N.V. Warrants"
"Pacific Mercantile","2017-03-31T00:00:00","PMBC","Pacific Mercantile"
"Psychemedics","2017-03-31T00:00:00","PMD","Psychemedics"
"Pingtan Marine","2017-03-31T00:00:00","PME","Pingtan Marine"
"Etfis Isectors Post-Mpt Growth ETF","2017-03-31T00:00:00","PMPT","Etfis Isectors Post-Mpt Growth ETF"
"CPI Card Group Cmn","2017-03-31T00:00:00","PMTS","CPI Card Group Cmn"
"Patriot Natl Bncp","2017-03-31T00:00:00","PNBK","Patriot Natl Bncp"
"Pinnacle Finl Ptnrs","2017-03-31T00:00:00","PNFP","Pinnacle Finl Ptnrs"
"Pinnacle Entmt Cmn","2017-03-31T00:00:00","PNK","Pinnacle Entmt Cmn"
"Pennantpark Investme","2017-03-31T00:00:00","PNNT","Pennantpark Investme"
"PS Nasdaq Internet","2017-03-31T00:00:00","PNQI","PS Nasdaq Internet"
"Panera Bread A","2017-03-31T00:00:00","PNRA","Panera Bread A"
"Primeenergy Cp","2017-03-29T00:00:00","PNRG","Primeenergy Cp"
"Pointer Telocation","2017-03-31T00:00:00","PNTR","Pointer Telocation"
"Insulet Corporation","2017-03-31T00:00:00","PODD","Insulet Corporation"
"Polar Power Inc.","2017-03-31T00:00:00","POLA","Polar Power Inc."
"Pool Corporation","2017-03-31T00:00:00","POOL","Pool Corporation"
"Pope Resource Uts","2017-03-31T00:00:00","POPE","Pope Resource Uts"
"Power Integratn","2017-03-31T00:00:00","POWI","Power Integratn"
"Powell Inds Inc","2017-03-31T00:00:00","POWL","Powell Inds Inc"
"Pacific Premier Bncp","2017-03-31T00:00:00","PPBI","Pacific Premier Bncp"
"Pilgrim's Pride Cmn","2017-03-31T00:00:00","PPC","Pilgrim's Pride Cmn"
"Vaneck Vectors Pharm","2017-03-31T00:00:00","PPH","Vaneck Vectors Pharm"
"Peregrine Pharma New","2017-03-31T00:00:00","PPHM","Peregrine Pharma New"
"Peregrine Pharmaceut","2017-03-31T00:00:00","PPHMP","Peregrine Pharmaceut"
"Perma-Pipe International Holdings Inc.","2017-03-31T00:00:00","PPIH","Perma-Pipe International Holdings Inc."
"Pioneer Pwr Sol Cmn","2017-03-31T00:00:00","PPSI","Pioneer Pwr Sol Cmn"
"Pra Group Inc Cmn","2017-03-31T00:00:00","PRAA","Pra Group Inc Cmn"
"Pra Health Cmn Stk","2017-03-31T00:00:00","PRAH","Pra Health Cmn Stk"
"Prana Bio Ltd Ads S1","2017-03-31T00:00:00","PRAN","Prana Bio Ltd Ads S1"
"Perceptron Inc","2017-03-31T00:00:00","PRCP","Perceptron Inc"
"Perficient Inc","2017-03-31T00:00:00","PRFT","Perficient Inc"
"US 1500 Powershares","2017-03-31T00:00:00","PRFZ","US 1500 Powershares"
"Progress Software","2017-03-31T00:00:00","PRGS","Progress Software"
